tweet_df,created_at,user,full_text,favorite_count,retweet_count,hashtags,tweet_id
,2023-05-29 18:45:09+00:00,taekookoos,"RT @mixleven: if somebody told me this scene right here is the very first scene of a show I wouldn’t believe it. Like, wdym you’re 50 SECON…",0.0,4.0,#LockwoodGhostAuditions,1.6632551739997553e+18
,2023-05-29 18:45:08+00:00,ArwenTheWriter,"#SaveLockwoodandCo 
#LockwoodGhostAuditions 
🌸Hiya!🌸
I'm Spookie Marie McSpookerson! 💕😊
But you can call me Marie 😚
I've celebrated 237 birthdays 🥳🎂
But you don't need to know how many of those were mine🫣😳
Today I'm auditioning for Sad Ghost #13! 🤗🥰 https://t.co/Z7vcGxP7kW",0.0,0.0,#LockwoodGhostAuditions,1.6632551667229e+18
,2023-05-29 18:45:08+00:00,basilgardenzz,"RT @lavenderghostco: Lockwood and Co characters as biscuits for National Biscuit Day: a thread 🖤💙🧡

Lockwood- Chocolate digestive 

#SaveLo…",0.0,5.0,#LockwoodGhostAuditions,1.663255166127047e+18
,2023-05-29 18:44:47+00:00,julestales,"RT @lavenderghostco: Hello I’m Lavender Ghost, and this is my audition for the role of Poltergeist #4, I hope you enjoy 🤩

#SaveLockwoodand…",0.0,8.0,#LockwoodGhostAuditions,1.6632550818425078e+18
,2023-05-29 18:44:42+00:00,Earthling738,RT @lavenderghostco: traumatised teens are bad at their job and rack up a shit tonne of debt so they murder their newest client and the deb…,0.0,1.0,#LockwoodGhostAuditions,1.66325505715064e+18
,2023-05-29 18:44:00+00:00,nemesisn15,"@CreatureBuff @GhostCastingLC We actually had a lot of fun 😊

#SaveLockwoodandCo
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6632548824327127e+18
,2023-05-29 18:43:56+00:00,Earthling738,"RT @lavenderghostco: Lockwood and Co characters as biscuits for National Biscuit Day: a thread 🖤💙🧡

Lockwood- Chocolate digestive 

#SaveLo…",0.0,5.0,#LockwoodGhostAuditions,1.6632548648753562e+18
,2023-05-29 18:43:13+00:00,super_star_96,"RT @mixleven: if somebody told me this scene right here is the very first scene of a show I wouldn’t believe it. Like, wdym you’re 50 SECON…",0.0,4.0,#LockwoodGhostAuditions,1.663254687275942e+18
,2023-05-29 18:43:07+00:00,LuceGhafa,"RT @lavenderghostco: ATTENTION LOCKNATION 🚨⚔️

Introducing- LOCKWOOD WEEK! 

Each week I will add new topics to talk about that will work w…",0.0,29.0,#LockwoodGhostAuditions,1.6632546613551432e+18
,2023-05-29 18:42:51+00:00,nox_katie10121,"I have highly transferrable skills!

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/xcwg0ak2oT",1.0,0.0,#LockwoodGhostAuditions,1.6632545949844767e+18
,2023-05-29 18:42:35+00:00,mirroringdust,"@hollowgirlhan 🙈❤️❤️🥺
#savelockwoodandco
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6632545253632246e+18
,2023-05-29 18:42:24+00:00,Thebiscuitrule,"@GeorginaStroud1 @GoodOmen6 I'm saying: Garibaldi. Just say no, kids. #SaveLockwoodandCo #LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.6632544806058066e+18
,2023-05-29 18:42:10+00:00,CreatureBuff,"@lockwoody_ Jup 

#LockwoodGhostAuditions #SaveLockwoodandCo https://t.co/MYbFuD2rEU",0.0,0.0,#LockwoodGhostAuditions,1.6632544232486994e+18
,2023-05-29 18:41:43+00:00,nox_katie10121,"I hope @JonathanAStroud is on Twitter today to see the ghostly hijinks of LockNation😂😂
#SaveLockwoodandCo 
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6632543065925222e+18
,2023-05-29 18:41:33+00:00,OrganicZombie,"RT @lavenderghostco: ATTENTION LOCKNATION 🚨⚔️

Introducing- LOCKWOOD WEEK! 

Each week I will add new topics to talk about that will work w…",0.0,29.0,#LockwoodGhostAuditions,1.663254268113977e+18
,2023-05-29 18:41:12+00:00,Locklyle_fan,"RT @mixleven: if somebody told me this scene right here is the very first scene of a show I wouldn’t believe it. Like, wdym you’re 50 SECON…",0.0,4.0,#LockwoodGhostAuditions,1.6632541794967224e+18
,2023-05-29 18:41:11+00:00,ECiaffaraf38490,"RT @lavenderghostco: Hello I’m Lavender Ghost, and this is my audition for the role of Poltergeist #4, I hope you enjoy 🤩

#SaveLockwoodand…",0.0,8.0,#LockwoodGhostAuditions,1.6632541732597924e+18
,2023-05-29 18:41:01+00:00,lockwoodandco13,I present to you my top 4 favorite ruby stokes photos #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/m7jht9EZOs,1.0,0.0,#LockwoodGhostAuditions,1.6632541315390505e+18
,2023-05-29 18:40:46+00:00,nox_katie10121,"@Godsgirljune @GhostCastingLC It’s the thing I’m most proud of in my death! 
#LockwoodGhostAuditions #SaveLockwoodandCo",2.0,0.0,#LockwoodGhostAuditions,1.663254069568209e+18
,2023-05-29 18:40:37+00:00,lockwoody_,"@CreatureBuff now you get why i don’t get enough sleep 🤣
#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6632540316097577e+18
,2023-05-29 18:40:15+00:00,ECiaffaraf38490,"RT @lavenderghostco: Flo- chocolate chip 

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/IjTqQQ9fuI",0.0,1.0,#LockwoodGhostAuditions,1.6632539382151905e+18
,2023-05-29 18:40:09+00:00,ECiaffaraf38490,"RT @lavenderghostco: Seargant Wade- malted milk

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/aO7TtjOclx",0.0,1.0,#LockwoodGhostAuditions,1.6632539148990546e+18
,2023-05-29 18:40:03+00:00,ECiaffaraf38490,"RT @lavenderghostco: Lockwood and Co characters as biscuits for National Biscuit Day: a thread 🖤💙🧡

Lockwood- Chocolate digestive 

#SaveLo…",0.0,5.0,#LockwoodGhostAuditions,1.6632538881729495e+18
,2023-05-29 18:39:48+00:00,lavenderghostco,"OH MY GOD 😍

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/GeAjvnj9th",3.0,1.0,#LockwoodGhostAuditions,1.6632538250948116e+18
,2023-05-29 18:39:31+00:00,ECiaffaraf38490,"RT @lockwoody_: i know one show that has EPIC biscuits just saying 👀
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/RXPGztz7bk",0.0,9.0,#LockwoodGhostAuditions,1.6632537526131425e+18
,2023-05-29 18:39:09+00:00,AndreaDuka2356,"RT @lavenderghostco: ATTENTION LOCKNATION 🚨⚔️

Introducing- LOCKWOOD WEEK! 

Each week I will add new topics to talk about that will work w…",0.0,29.0,#LockwoodGhostAuditions,1.6632536611521618e+18
,2023-05-29 18:38:52+00:00,lovinpages,"RT @mixleven: if somebody told me this scene right here is the very first scene of a show I wouldn’t believe it. Like, wdym you’re 50 SECON…",0.0,4.0,#LockwoodGhostAuditions,1.6632535917530972e+18
,2023-05-29 18:38:24+00:00,CreatureBuff,"@lockwoody_ OI!!! 😱😱😱

#LockwoodGhostAuditions #SaveLockwoodandCo",0.0,0.0,#LockwoodGhostAuditions,1.6632534729829908e+18
,2023-05-29 18:37:38+00:00,CreatureBuff,"I lived and worked in England for 7 months as a student and I was practically living off chocolate fingers. Now I don't know what to do with this comparison.

#LockwoodGhostAuditions #SaveLockwoodandCo https://t.co/0eEEZbON98",0.0,0.0,#LockwoodGhostAuditions,1.663253280070201e+18
,2023-05-29 18:37:25+00:00,kabitanaik29,"RT @GhostCastingLC: Incredible, we might have use for him...question can he tap dance? 

#SaveLockwoodandCo 
#LockwoodGhostAuditions",0.0,2.0,#LockwoodGhostAuditions,1.6632532259052052e+18
,2023-05-29 18:37:14+00:00,kabitanaik29,RT @LanaCakes27: Baby ghost is ready for his closeup #LockwoodGhostAuditions #SaveLockwoodandCo https://t.co/wfeDNNAF4v,0.0,4.0,#LockwoodGhostAuditions,1.6632531787989688e+18
,2023-05-29 18:37:08+00:00,PartyPoisonSays,"RT @Lockwood1494: Lockwood and co is ready. All we need is a green light. 
@AppleTV @PrimeVideo @DisneyPlus @BBCOne 
#SaveLockwoodandCo 
#L…",0.0,1.0,#LockwoodGhostAuditions,1.6632531554657894e+18
,2023-05-29 18:36:30+00:00,hollowgirlhan,It was this moment exactly that I knew these two would possess my heart in a super unhealthy way 😭😭😭😭😭#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/5aA6bvbToA https://t.co/fy509ORN5i,1.0,0.0,#LockwoodGhostAuditions,1.6632529958892997e+18
,2023-05-29 18:35:41+00:00,PartyPoisonSays,RT @catoukin: I didn't have anything prepped for the ghost auditions today so uhh... why not a continuation of my ghost!Lockwood fic... :')…,0.0,1.0,#LockwoodGhostAuditions,1.663252788816511e+18
,2023-05-29 18:34:56+00:00,lockwoody_,"@CreatureBuff way too many 😭
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/LE2inpoi5P",3.0,0.0,#LockwoodGhostAuditions,1.6632525996282348e+18
,2023-05-29 18:34:52+00:00,Tealover_reads,"@mirroringdust No problemm!!❤️❤️ Really glad you wrote this and I hope you enjoyed the process ofcourse😌
#SaveLockwoodandCo #LockwoodGhostAuditions",0.0,0.0,#LockwoodGhostAuditions,1.663252585875112e+18
,2023-05-29 18:34:47+00:00,numen_echo,"RT @lavenderghostco: ATTENTION LOCKNATION 🚨⚔️

Introducing- LOCKWOOD WEEK! 

Each week I will add new topics to talk about that will work w…",0.0,29.0,#LockwoodGhostAuditions,1.6632525624834785e+18
,2023-05-29 18:34:35+00:00,songofdarkness_,"RT @phinlands: oh yeah since it’s ghost day, here’s a photoshoot my friends and i did a few months ago 👻

#SaveLockwoodandCo 
#LockwoodGhos…",0.0,7.0,#LockwoodGhostAuditions,1.6632525140560443e+18
,2023-05-29 18:34:01+00:00,chocowhitel,"RT @lockwoody_: i know one show that has EPIC biscuits just saying 👀
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/RXPGztz7bk",0.0,9.0,#LockwoodGhostAuditions,1.66325237050599e+18
,2023-05-29 18:33:35+00:00,lockwoodandco13,"@primevideouk Lockwood &amp; Co is also famous for their biscuit rule! Please consider picking up this show, so Lucy, Lockwood and George can still have their tea with biscuits :)
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/7bU7mjDHN6",2.0,0.0,#LockwoodGhostAuditions,1.66325226332894e+18
,2023-05-29 18:32:51+00:00,Lockwood1494,#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/cc8WIpC555,1.0,0.0,#LockwoodGhostAuditions,1.66325207687535e+18
,2023-05-29 18:32:44+00:00,CreatureBuff,"@viv_winternight 😂😂😂

#LockwoodGhostAuditions #SaveLockwoodandCo",1.0,0.0,#LockwoodGhostAuditions,1.66325204734745e+18
,2023-05-29 18:32:12+00:00,mirroringdust,"@Tealover_reads Ahhhhhh thank you so so much!!! This means a lot to me!!! 🥺🥺💕
#savelockwoodandco #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6632519111961477e+18
,2023-05-29 18:32:11+00:00,mixleven,"if somebody told me this scene right here is the very first scene of a show I wouldn’t believe it. Like, wdym you’re 50 SECONDS in and they’re already flirting????????
#SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/wvHF0W3R6K",21.0,4.0,#LockwoodGhostAuditions,1.6632519098917192e+18
,2023-05-29 18:32:05+00:00,kabitanaik29,"RT @lavenderghostco: Hello I’m Lavender Ghost, and this is my audition for the role of Poltergeist #4, I hope you enjoy 🤩

#SaveLockwoodand…",0.0,8.0,#LockwoodGhostAuditions,1.6632518826457866e+18
,2023-05-29 18:31:20+00:00,sensesspirits,"RT @lockwoody_: i know one show that has EPIC biscuits just saying 👀
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/RXPGztz7bk",0.0,9.0,#LockwoodGhostAuditions,1.663251694090584e+18
,2023-05-29 18:31:19+00:00,CreatureBuff,"Trios work best, that's what I've been advocating too!!! #LockwoodGhostAuditions #SaveLockwoodandCo https://t.co/PYRKbZb6s7",1.0,0.0,#LockwoodGhostAuditions,1.6632516912132915e+18
,2023-05-29 18:31:18+00:00,ContainedC70049,"To my knowledge, the geniuses behind this project are, in fact, amenable to music related bribes. Keep it up! 
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/gBqVRLD4Dg",2.0,0.0,#LockwoodGhostAuditions,1.6632516871491297e+18
,2023-05-29 18:30:42+00:00,CreatureBuff,"@nemesisn15 @GhostCastingLC This is so cute and funny!!! 😂😂😂

#LockwoodGhostAuditions #SaveLockwoodandCo",1.0,0.0,#LockwoodGhostAuditions,1.6632515358856315e+18
,2023-05-29 18:30:20+00:00,kabitanaik29,"RT @GhostCastingLC: Oh we are big fans of your father Ms. The Ghost... we'd love to have you in any capacity that you are willing
#SaveLock…",0.0,2.0,#LockwoodGhostAuditions,1.663251443841921e+18
,2023-05-29 18:30:07+00:00,viv_winternight,"@lavenderghostco Need a shield here. 👀

#SaveLockwoodandCo 
#LockwoodGhostAuditions 👻🎬",1.0,0.0,#LockwoodGhostAuditions,1.6632513896177828e+18
,2023-05-29 18:29:48+00:00,haliwriteswords,@lavenderghostco LMFAOOOO LAVVVV #SaveLockwoodandCo #LockwoodGhostAuditions,0.0,0.0,#LockwoodGhostAuditions,1.6632513085753262e+18
,2023-05-29 18:29:41+00:00,lockwoodandco13,"RT @lockwoody_: i know one show that has EPIC biscuits just saying 👀
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/RXPGztz7bk",0.0,9.0,#LockwoodGhostAuditions,1.663251278347088e+18
,2023-05-29 18:29:36+00:00,kabitanaik29,"RT @lala_slide: Hi, I'm Spooky The Ghost (yes my father is Casper The Ghost) and I will be auditioning for Ghost #4. I've been haunting on…",0.0,4.0,#LockwoodGhostAuditions,1.6632512586424115e+18
,2023-05-29 18:29:02+00:00,viv_winternight,"@CreatureBuff We even got SFX here. That's pro.

#SaveLockwoodandCo 
#LockwoodGhostAuditions 👻🎬",1.0,0.0,#LockwoodGhostAuditions,1.6632511170214625e+18
,2023-05-29 18:28:54+00:00,hollowgirlhan,"Again, I INSIST, you drop whatever you’re doing and go read this!! Make haste!! #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/IFWywp9ws7",0.0,0.0,#LockwoodGhostAuditions,1.663251081755779e+18
,2023-05-29 18:28:28+00:00,AnaLusaD1,"RT @lavenderghostco: ATTENTION LOCKNATION 🚨⚔️

Introducing- LOCKWOOD WEEK! 

Each week I will add new topics to talk about that will work w…",0.0,29.0,#LockwoodGhostAuditions,1.6632509727122637e+18
,2023-05-29 18:28:11+00:00,Lockwood1494,@netflix #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/QAFNws64wE,0.0,0.0,#LockwoodGhostAuditions,1.6632509013587397e+18
,2023-05-29 18:27:57+00:00,hollowgirlhan,Only rewatching Lockwood &amp; Co right now and have boycotted all other @netflix shows… #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/z6hMJY2q8T,1.0,0.0,#LockwoodGhostAuditions,1.6632508448195215e+18
,2023-05-29 18:27:57+00:00,ContainedC70049,"@viv_winternight @GhostCastingLC Even in the afterlife, that’s the only way I do things 😉#SaveLockwoodandCo #LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6632508430495252e+18
,2023-05-29 18:27:47+00:00,Iff_ustin,"OMG THIS IS ADORABLE! IRON TRIO PHOTO 🥺

#SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/fa6Yw6QM5H",4.0,0.0,#LockwoodGhostAuditions,1.6632508009473802e+18
,2023-05-29 18:27:41+00:00,lockwoodandco13,"guys guess what 🥰 I WATCHED LOCKWOOD AND CO WITH MY LITTLE SISTER (well just half of first episode) but I think she likes it!!
#SaveLockwoodandCo #LockwoodGhostAuditions",7.0,0.0,#LockwoodGhostAuditions,1.663250775768703e+18
,2023-05-29 18:27:34+00:00,viv_winternight,"@DocMoose Oh my.. 🥹😭

#SaveLockwoodandCo 
#LockwoodGhostAuditions 👻🎬",0.0,0.0,#LockwoodGhostAuditions,1.663250748371501e+18
,2023-05-29 18:27:21+00:00,chaotic_gumball,"RT @NTabimory: #SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/HrN6JZoOYf",0.0,2.0,#LockwoodGhostAuditions,1.663250691958395e+18
,2023-05-29 18:26:39+00:00,super_star_96,RT @lavenderghostco: #SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/JinKT08oxp,0.0,3.0,#LockwoodGhostAuditions,1.663250518594945e+18
,2023-05-29 18:26:31+00:00,super_star_96,"RT @lavenderghostco: I present to you my top 4 ruby stokes pics
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/MonxQHadc7",0.0,5.0,#LockwoodGhostAuditions,1.663250482570068e+18
,2023-05-29 18:26:25+00:00,VicthoriaAnne,"RT @lavenderghostco: Lockwood and Co characters as biscuits for National Biscuit Day: a thread 🖤💙🧡

Lockwood- Chocolate digestive 

#SaveLo…",0.0,5.0,#LockwoodGhostAuditions,1.6632504575384617e+18
,2023-05-29 18:26:22+00:00,super_star_96,"RT @lockwoodandco13: TODAY IS NATIONAL BISCUIT DAY?? 
#SaveLockwoodandCo #LockwoodGhostAuditions #NationalBiscuitDay https://t.co/h4y8TXXBYP",0.0,9.0,#LockwoodGhostAuditions,1.6632504473128468e+18
,2023-05-29 18:26:19+00:00,Snezhevika_art,"RT @NTabimory: #SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/HrN6JZoOYf",0.0,2.0,#LockwoodGhostAuditions,1.6632504321377567e+18
,2023-05-29 18:26:15+00:00,cass4stories,"RT @nemesisn15: @GhostCastingLC you cannot throw away the opportunity to cast a whole, multi talented ghost family!!!

#SaveLockwoodandCo
#…",0.0,2.0,#LockwoodGhostAuditions,1.6632504177680712e+18
,2023-05-29 18:26:05+00:00,CreatureBuff,"@lavenderghostco @JonathanAStroud I love that, too, the feeling that there is even more to explore. But it's maddening, too! 😄

#LockwoodGhostAuditions #SaveLockwoodandCo",0.0,0.0,#LockwoodGhostAuditions,1.6632503740592292e+18
,2023-05-29 18:26:02+00:00,viv_winternight,"@ContainedC70049 @GhostCastingLC I like the chaotic vibe.  👀

#SaveLockwoodandCo 
#LockwoodGhostAuditions 👻🎬",1.0,0.0,#LockwoodGhostAuditions,1.663250362101379e+18
,2023-05-29 18:25:59+00:00,lovinpages,"RT @Lockwood1494: Daily reminder!!!
Live chat. Email. Leave feedback forms. The more we do the better. 
#SaveLockwoodandCo 
#LockwoodGhostA…",0.0,2.0,#LockwoodGhostAuditions,1.6632503490318172e+18
,2023-05-29 18:25:39+00:00,hollowgirlhan,Again… zero houses burned down by Bunchurch &amp; Co!! #SaveLockwoodandCo #BunsForBunchurch #LockwoodGhostAuditions https://t.co/YGy1euB91r,0.0,0.0,#LockwoodGhostAuditions,1.663250266039173e+18
,2023-05-29 18:24:52+00:00,hollowgirlhan,"RT @evmcconnell: always with the Bunchurch hate lav 

on this very special holiday no less

😔😔😔

#LockwoodGhostAuditions #SaveLockwoodandCo",0.0,1.0,#LockwoodGhostAuditions,1.6632500691543e+18
,2023-05-29 18:24:50+00:00,bangtanjaeger,"RT @lavenderghostco: Lockwood and Co characters as biscuits for National Biscuit Day: a thread 🖤💙🧡

Lockwood- Chocolate digestive 

#SaveLo…",0.0,5.0,#LockwoodGhostAuditions,1.6632500610676818e+18
,2023-05-29 18:24:49+00:00,nemesisn15,"@binniedng Achievement unlocked 🥳

#SaveLockwoodandCo
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6632500533208023e+18
,2023-05-29 18:24:39+00:00,hollowgirlhan,@earthtoeleanore The part i dip in my tea!!!! #SaveLockwoodandCo #LockwoodGhostAuditions,0.0,0.0,#LockwoodGhostAuditions,1.6632500142802452e+18
,2023-05-29 18:24:18+00:00,lavenderghostco,"Flo- chocolate chip 

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/IjTqQQ9fuI",8.0,1.0,#LockwoodGhostAuditions,1.663249925402919e+18
,2023-05-29 18:24:16+00:00,lavenderghostco,"Seargant Wade- malted milk

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/aO7TtjOclx",9.0,1.0,#LockwoodGhostAuditions,1.6632499174589071e+18
,2023-05-29 18:24:14+00:00,lavenderghostco,"Ned- shortbread 

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/Q49PmkJqvG",8.0,0.0,#LockwoodGhostAuditions,1.6632499090199675e+18
,2023-05-29 18:24:12+00:00,lavenderghostco,"Bobby- chocolate fingers

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/8x7svnZe3M",7.0,0.0,#LockwoodGhostAuditions,1.663249901549912e+18
,2023-05-29 18:24:11+00:00,lavenderghostco,"Kat- Vienna biscuits

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/BA52vVYIDD",7.0,0.0,#LockwoodGhostAuditions,1.663249894155354e+18
,2023-05-29 18:24:09+00:00,lavenderghostco,"Barnes- plain digestives

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/w3k6GskY0g",7.0,0.0,#LockwoodGhostAuditions,1.663249886509138e+18
,2023-05-29 18:24:07+00:00,lavenderghostco,"Kipps- Mikado 

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/8g7QWyUQsU",7.0,0.0,#LockwoodGhostAuditions,1.6632498786029036e+18
,2023-05-29 18:24:05+00:00,lavenderghostco,"Lucy- Custard Cream

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/5VLPt1HifK",8.0,0.0,#LockwoodGhostAuditions,1.663249870851801e+18
,2023-05-29 18:24:03+00:00,lavenderghostco,"George- jammy dodger

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/ChybegLlH3",8.0,0.0,#LockwoodGhostAuditions,1.6632498614020342e+18
,2023-05-29 18:24:01+00:00,lavenderghostco,"Lockwood and Co characters as biscuits for National Biscuit Day: a thread 🖤💙🧡

Lockwood- Chocolate digestive 

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/AXfrZ2wUw4",21.0,5.0,#LockwoodGhostAuditions,1.663249853453828e+18
,2023-05-29 18:22:51+00:00,viv_winternight,".@ajlockwoods is your agency available for a quick job, please!? 😱😁

#SaveLockwoodandCo 
#LockwoodGhostAuditions 👻🎬 https://t.co/GvFVU5uaFn",2.0,0.0,#LockwoodGhostAuditions,1.6632495591520993e+18
,2023-05-29 18:22:43+00:00,CreatureBuff,This makes me think there may be a poltergeist living in the kids' rooms. 🤔 That would explain a lot! #LockwoodGhostAuditions #SaveLockwoodandCo https://t.co/YqxYjIXezz,6.0,0.0,#LockwoodGhostAuditions,1.663249528395268e+18
,2023-05-29 18:22:29+00:00,cassiesnowberry,"@Godsgirljune @lavenderghostco @GhostCastingLC “Item displacement technique”
I love it.
#SaveLockwoodandCo 
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.6632494687273902e+18
,2023-05-29 18:21:41+00:00,NTabimory,"#SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/HrN6JZoOYf",9.0,2.0,#LockwoodGhostAuditions,1.6632492650181427e+18
,2023-05-29 18:21:36+00:00,viv_winternight,"@nemesisn15 @GhostCastingLC I'm just saying that my 4 year old niece loves to TORTURE me with this jingle.
So yeah, this is terrifying.

#SaveLockwoodandCo 
#LockwoodGhostAuditions 👻🎬",3.0,0.0,#LockwoodGhostAuditions,1.6632492452253204e+18
,2023-05-29 18:21:34+00:00,VicthoriaAnne,"RT @lockwoody_: i know one show that has EPIC biscuits just saying 👀
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/RXPGztz7bk",0.0,9.0,#LockwoodGhostAuditions,1.663249237709144e+18
,2023-05-29 18:21:24+00:00,CreatureBuff,"@lavenderghostco A poltergeist, why didn't I think of that?! Ingenious!!

#LockwoodGhostAuditions #SaveLockwoodandCo",1.0,0.0,#LockwoodGhostAuditions,1.6632491969614643e+18
,2023-05-29 18:20:19+00:00,phinlands,RT @Phant0mMusician: hello @GhostCastingLC i am short so i take up less space on set &amp; i wielded a rapier in a former life so do with that…,0.0,1.0,#LockwoodGhostAuditions,1.6632489241177948e+18
,2023-05-29 18:20:17+00:00,hollowgirlhan,It’s not that he CAN’T it’s bc chaos would ensue if @BunchurchandCo was allowed to eat any biscuit of his choosing (see evidence below of last time he has ONE choco digestive) #SaveLockwoodandCo #BunsForBunchurch #LockwoodGhostAuditions https://t.co/r1rWYWia7R https://t.co/TLnq4a6Exq,1.0,1.0,#LockwoodGhostAuditions,1.6632489127175782e+18
,2023-05-29 18:20:16+00:00,cass4stories,"RT @lavenderghostco: Hello I’m Lavender Ghost, and this is my audition for the role of Poltergeist #4, I hope you enjoy 🤩

#SaveLockwoodand…",0.0,8.0,#LockwoodGhostAuditions,1.663248909152518e+18
,2023-05-29 18:19:19+00:00,cassiesnowberry,"RT @lavenderghostco: Hello I’m Lavender Ghost, and this is my audition for the role of Poltergeist #4, I hope you enjoy 🤩

#SaveLockwoodand…",0.0,8.0,#LockwoodGhostAuditions,1.6632486709204132e+18
,2023-05-29 18:19:16+00:00,cassiesnowberry,"@lavenderghostco 🤣🤣🤣 This is brilliant.
#SaveLockwoodandCo 
#LockwoodGhostAuditions",1.0,0.0,#LockwoodGhostAuditions,1.663248659046343e+18
,2023-05-29 18:18:58+00:00,Thebiscuitrule,"@cassiesnowberry @cxpectations I only first saw the show in late Feb so am quite late to the party. I always think everyone else has seen everything that was ever put out there so glad to know I'm managing to share newness 🥰 #SaveLockwoodandCo 
#LockwoodGhostAuditions",2.0,0.0,#LockwoodGhostAuditions,1.6632485843832668e+18
,2023-05-29 18:18:44+00:00,cass4stories,"RT @lockwoody_: i know one show that has EPIC biscuits just saying 👀
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/RXPGztz7bk",0.0,9.0,#LockwoodGhostAuditions,1.663248523209392e+18
,2023-05-29 18:18:34+00:00,catoukin,"RT @DocMoose: #SaveLockwoodandCo 
#LockwoodGhostAuditions https://t.co/CFHPEEO4mA",0.0,10.0,#LockwoodGhostAuditions,1.6632484841855386e+18
,2023-05-29 18:18:00+00:00,NTabimory,"RT @Snezhevika_art: Please sign the petition! You can help us a lot! 
We really love this show
And here is a new sticker for you
https://t.…",0.0,1.0,#LockwoodGhostAuditions,1.6632483392765788e+18
,2023-05-29 18:18:00+00:00,lavenderghostco,"okay but what if George HAD seen what was in the bone glass 🙃

#SaveLockwoodandCo #LockwoodGhostAuditions",3.0,0.0,#LockwoodGhostAuditions,1.6632483384757166e+18
,2023-05-29 18:17:55+00:00,catoukin,"why hello there &lt;3

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/UKshP0ZtaU",0.0,0.0,#LockwoodGhostAuditions,1.6632483191983964e+18
,2023-05-29 18:17:18+00:00,catoukin,"I didn't have anything prepped for the ghost auditions today so uhh... why not a continuation of my ghost!Lockwood fic... :')

#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/ekltnnEEqA",1.0,1.0,#LockwoodGhostAuditions,1.6632481624950047e+18
,2023-05-29 18:17:05+00:00,lizziebeth24,"RT @lockwoodandco13: amazing article! #SaveLockwoodandCo #LockwoodGhostAuditions 
https://t.co/dbgDlhojbr",0.0,9.0,#LockwoodGhostAuditions,1.663248109051183e+18
,2023-05-29 18:17:01+00:00,cassiesnowberry,"@Thebiscuitrule @cxpectations Thank you for sharing the link! I hadn’t read this before. ❤️⚔️❤️⚔️
#SaveLockwoodandCo 
#LockwoodGhostAuditions",4.0,0.0,#LockwoodGhostAuditions,1.6632480902945178e+18
